Date Administered	Jurisdiction	Ethnicity	COVID-19 Doses Administered
8/24/2021	Shannon	Not Hispanic or Latino	3
8/23/2021	Shannon	Not Hispanic or Latino	4
8/21/2021	Shannon	Not Hispanic or Latino	1
8/20/2021	Shannon	Not Hispanic or Latino	3
8/19/2021	Shannon	Not Hispanic or Latino	22
8/18/2021	Shannon	Not Hispanic or Latino	7
8/17/2021	Shannon	Not Hispanic or Latino	4
8/16/2021	Shannon	Not Hispanic or Latino	6
8/15/2021	Shannon	Not Hispanic or Latino	1
8/14/2021	Shannon	Not Hispanic or Latino	6
8/13/2021	Shannon	Not Hispanic or Latino	7
8/12/2021	Shannon	Not Hispanic or Latino	7
8/11/2021	Shannon	Not Hispanic or Latino	43
8/10/2021	Shannon	Not Hispanic or Latino	14
8/9/2021	Shannon	Not Hispanic or Latino	11
8/8/2021	Shannon	Not Hispanic or Latino	2
8/7/2021	Shannon	Not Hispanic or Latino	4
8/6/2021	Shannon	Not Hispanic or Latino	12
8/5/2021	Shannon	Not Hispanic or Latino	11
8/4/2021	Shannon	Not Hispanic or Latino	18
8/3/2021	Shannon	Not Hispanic or Latino	14
8/2/2021	Shannon	Not Hispanic or Latino	15
8/1/2021	Shannon	Not Hispanic or Latino	1
7/31/2021	Shannon	Not Hispanic or Latino	4
7/30/2021	Shannon	Not Hispanic or Latino	11
7/29/2021	Shannon	Not Hispanic or Latino	56
7/28/2021	Shannon	Not Hispanic or Latino	12
7/27/2021	Shannon	Not Hispanic or Latino	15
7/26/2021	Shannon	Not Hispanic or Latino	22
7/25/2021	Shannon	Not Hispanic or Latino	1
7/24/2021	Shannon	Not Hispanic or Latino	6
7/23/2021	Shannon	Not Hispanic or Latino	14
7/22/2021	Shannon	Not Hispanic or Latino	22
7/21/2021	Shannon	Not Hispanic or Latino	21
7/20/2021	Shannon	Not Hispanic or Latino	15
7/19/2021	Shannon	Not Hispanic or Latino	12
7/18/2021	Shannon	Not Hispanic or Latino	2
7/17/2021	Shannon	Not Hispanic or Latino	5
7/16/2021	Shannon	Not Hispanic or Latino	13
7/15/2021	Shannon	Not Hispanic or Latino	15
7/14/2021	Shannon	Not Hispanic or Latino	7
7/13/2021	Shannon	Not Hispanic or Latino	11
7/12/2021	Shannon	Not Hispanic or Latino	11
7/10/2021	Shannon	Not Hispanic or Latino	4
7/9/2021	Shannon	Not Hispanic or Latino	9
7/8/2021	Shannon	Not Hispanic or Latino	38
7/7/2021	Shannon	Not Hispanic or Latino	6
7/6/2021	Shannon	Not Hispanic or Latino	10
7/5/2021	Shannon	Not Hispanic or Latino	4
7/3/2021	Shannon	Not Hispanic or Latino	3
7/2/2021	Shannon	Not Hispanic or Latino	9
7/1/2021	Shannon	Not Hispanic or Latino	1
6/30/2021	Shannon	Not Hispanic or Latino	7
6/29/2021	Shannon	Not Hispanic or Latino	8
6/28/2021	Shannon	Not Hispanic or Latino	1
6/26/2021	Shannon	Not Hispanic or Latino	4
6/25/2021	Shannon	Not Hispanic or Latino	3
6/24/2021	Shannon	Not Hispanic or Latino	9
6/23/2021	Shannon	Not Hispanic or Latino	5
6/22/2021	Shannon	Not Hispanic or Latino	3
6/21/2021	Shannon	Not Hispanic or Latino	2
6/19/2021	Shannon	Not Hispanic or Latino	3
6/17/2021	Shannon	Not Hispanic or Latino	4
6/16/2021	Shannon	Not Hispanic or Latino	2
6/15/2021	Shannon	Not Hispanic or Latino	1
6/13/2021	Shannon	Not Hispanic or Latino	1
6/12/2021	Shannon	Not Hispanic or Latino	2
6/10/2021	Shannon	Not Hispanic or Latino	15
6/9/2021	Shannon	Not Hispanic or Latino	1
6/8/2021	Shannon	Not Hispanic or Latino	1
6/7/2021	Shannon	Not Hispanic or Latino	3
6/5/2021	Shannon	Not Hispanic or Latino	1
6/4/2021	Shannon	Not Hispanic or Latino	1
6/3/2021	Shannon	Not Hispanic or Latino	9
6/2/2021	Shannon	Not Hispanic or Latino	1
5/29/2021	Shannon	Not Hispanic or Latino	1
5/28/2021	Shannon	Not Hispanic or Latino	1
5/27/2021	Shannon	Not Hispanic or Latino	7
5/26/2021	Shannon	Not Hispanic or Latino	1
5/25/2021	Shannon	Not Hispanic or Latino	3
5/24/2021	Shannon	Not Hispanic or Latino	11
5/22/2021	Shannon	Not Hispanic or Latino	1
5/21/2021	Shannon	Not Hispanic or Latino	2
5/20/2021	Shannon	Not Hispanic or Latino	2
5/19/2021	Shannon	Not Hispanic or Latino	1
5/18/2021	Shannon	Not Hispanic or Latino	1
5/17/2021	Shannon	Not Hispanic or Latino	1
5/15/2021	Shannon	Not Hispanic or Latino	1
5/14/2021	Shannon	Not Hispanic or Latino	3
5/13/2021	Shannon	Not Hispanic or Latino	16
5/12/2021	Shannon	Not Hispanic or Latino	3
5/11/2021	Shannon	Not Hispanic or Latino	2
5/10/2021	Shannon	Not Hispanic or Latino	4
5/9/2021	Shannon	Not Hispanic or Latino	2
5/7/2021	Shannon	Not Hispanic or Latino	2
5/6/2021	Shannon	Not Hispanic or Latino	2
5/5/2021	Shannon	Not Hispanic or Latino	3
5/4/2021	Shannon	Not Hispanic or Latino	4
5/1/2021	Shannon	Not Hispanic or Latino	1
4/30/2021	Shannon	Not Hispanic or Latino	5
4/29/2021	Shannon	Not Hispanic or Latino	9
4/28/2021	Shannon	Not Hispanic or Latino	2
4/27/2021	Shannon	Not Hispanic or Latino	4
4/26/2021	Shannon	Not Hispanic or Latino	1
4/24/2021	Shannon	Not Hispanic or Latino	29
4/22/2021	Shannon	Not Hispanic or Latino	5
4/21/2021	Shannon	Not Hispanic or Latino	8
4/20/2021	Shannon	Not Hispanic or Latino	3
4/19/2021	Shannon	Not Hispanic or Latino	2
4/16/2021	Shannon	Not Hispanic or Latino	3
4/15/2021	Shannon	Not Hispanic or Latino	4
4/14/2021	Shannon	Not Hispanic or Latino	58
4/13/2021	Shannon	Not Hispanic or Latino	6
4/12/2021	Shannon	Not Hispanic or Latino	5
4/10/2021	Shannon	Not Hispanic or Latino	2
4/9/2021	Shannon	Not Hispanic or Latino	26
4/8/2021	Shannon	Not Hispanic or Latino	6
4/7/2021	Shannon	Not Hispanic or Latino	1
4/6/2021	Shannon	Not Hispanic or Latino	11
4/5/2021	Shannon	Not Hispanic or Latino	8
4/2/2021	Shannon	Not Hispanic or Latino	2
4/1/2021	Shannon	Not Hispanic or Latino	17
3/31/2021	Shannon	Not Hispanic or Latino	3
3/30/2021	Shannon	Not Hispanic or Latino	8
3/27/2021	Shannon	Not Hispanic or Latino	43
3/26/2021	Shannon	Not Hispanic or Latino	5
3/25/2021	Shannon	Not Hispanic or Latino	42
3/24/2021	Shannon	Not Hispanic or Latino	3
3/23/2021	Shannon	Not Hispanic or Latino	7
3/22/2021	Shannon	Not Hispanic or Latino	3
3/21/2021	Shannon	Not Hispanic or Latino	1
3/20/2021	Shannon	Not Hispanic or Latino	1
3/19/2021	Shannon	Not Hispanic or Latino	2
3/18/2021	Shannon	Not Hispanic or Latino	3
3/17/2021	Shannon	Not Hispanic or Latino	106
3/16/2021	Shannon	Not Hispanic or Latino	11
3/15/2021	Shannon	Not Hispanic or Latino	13
3/12/2021	Shannon	Not Hispanic or Latino	9
3/10/2021	Shannon	Not Hispanic or Latino	3
3/9/2021	Shannon	Not Hispanic or Latino	17
3/8/2021	Shannon	Not Hispanic or Latino	20
3/5/2021	Shannon	Not Hispanic or Latino	5
3/4/2021	Shannon	Not Hispanic or Latino	29
3/3/2021	Shannon	Not Hispanic or Latino	10
3/2/2021	Shannon	Not Hispanic or Latino	13
2/27/2021	Shannon	Not Hispanic or Latino	3
2/26/2021	Shannon	Not Hispanic or Latino	5
2/25/2021	Shannon	Not Hispanic or Latino	95
2/24/2021	Shannon	Not Hispanic or Latino	1
2/23/2021	Shannon	Not Hispanic or Latino	15
2/22/2021	Shannon	Not Hispanic or Latino	2
2/21/2021	Shannon	Not Hispanic or Latino	1
2/20/2021	Shannon	Not Hispanic or Latino	6
2/19/2021	Shannon	Not Hispanic or Latino	2
2/18/2021	Shannon	Not Hispanic or Latino	3
2/15/2021	Shannon	Not Hispanic or Latino	7
2/14/2021	Shannon	Not Hispanic or Latino	2
2/13/2021	Shannon	Not Hispanic or Latino	1
2/12/2021	Shannon	Not Hispanic or Latino	237
2/11/2021	Shannon	Not Hispanic or Latino	6
2/10/2021	Shannon	Not Hispanic or Latino	5
2/9/2021	Shannon	Not Hispanic or Latino	2
2/8/2021	Shannon	Not Hispanic or Latino	8
2/6/2021	Shannon	Not Hispanic or Latino	1
2/5/2021	Shannon	Not Hispanic or Latino	162
2/4/2021	Shannon	Not Hispanic or Latino	13
2/3/2021	Shannon	Not Hispanic or Latino	13
2/2/2021	Shannon	Not Hispanic or Latino	18
1/30/2021	Shannon	Not Hispanic or Latino	4
1/29/2021	Shannon	Not Hispanic or Latino	61
1/28/2021	Shannon	Not Hispanic or Latino	29
1/27/2021	Shannon	Not Hispanic or Latino	15
1/26/2021	Shannon	Not Hispanic or Latino	4
1/25/2021	Shannon	Not Hispanic or Latino	1
1/23/2021	Shannon	Not Hispanic or Latino	1
1/22/2021	Shannon	Not Hispanic or Latino	7
1/21/2021	Shannon	Not Hispanic or Latino	14
1/20/2021	Shannon	Not Hispanic or Latino	1
1/19/2021	Shannon	Not Hispanic or Latino	29
1/18/2021	Shannon	Not Hispanic or Latino	1
1/15/2021	Shannon	Not Hispanic or Latino	1
1/14/2021	Shannon	Not Hispanic or Latino	2
1/13/2021	Shannon	Not Hispanic or Latino	4
1/12/2021	Shannon	Not Hispanic or Latino	3
1/9/2021	Shannon	Not Hispanic or Latino	3
1/8/2021	Shannon	Not Hispanic or Latino	4
1/7/2021	Shannon	Not Hispanic or Latino	1
1/6/2021	Shannon	Not Hispanic or Latino	2
1/5/2021	Shannon	Not Hispanic or Latino	9
1/2/2021	Shannon	Not Hispanic or Latino	2
12/30/2020	Shannon	Not Hispanic or Latino	5
12/29/2020	Shannon	Not Hispanic or Latino	5
12/28/2020	Shannon	Not Hispanic or Latino	2
12/26/2020	Shannon	Not Hispanic or Latino	1
12/24/2020	Shannon	Not Hispanic or Latino	1
12/23/2020	Shannon	Not Hispanic or Latino	4
12/22/2020	Shannon	Not Hispanic or Latino	3
12/21/2020	Shannon	Not Hispanic or Latino	1
12/18/2020	Shannon	Not Hispanic or Latino	1
8/23/2021	Shannon	Hispanic or Latino	1
8/19/2021	Shannon	Hispanic or Latino	6
8/17/2021	Shannon	Hispanic or Latino	1
8/15/2021	Shannon	Hispanic or Latino	2
8/4/2021	Shannon	Hispanic or Latino	1
7/29/2021	Shannon	Hispanic or Latino	1
7/28/2021	Shannon	Hispanic or Latino	1
7/22/2021	Shannon	Hispanic or Latino	1
7/19/2021	Shannon	Hispanic or Latino	2
7/18/2021	Shannon	Hispanic or Latino	1
7/17/2021	Shannon	Hispanic or Latino	1
7/9/2021	Shannon	Hispanic or Latino	1
5/29/2021	Shannon	Hispanic or Latino	1
5/22/2021	Shannon	Hispanic or Latino	2
5/15/2021	Shannon	Hispanic or Latino	1
4/30/2021	Shannon	Hispanic or Latino	1
4/26/2021	Shannon	Hispanic or Latino	1
4/22/2021	Shannon	Hispanic or Latino	1
4/15/2021	Shannon	Hispanic or Latino	1
4/14/2021	Shannon	Hispanic or Latino	1
4/6/2021	Shannon	Hispanic or Latino	1
3/23/2021	Shannon	Hispanic or Latino	2
3/17/2021	Shannon	Hispanic or Latino	4
3/16/2021	Shannon	Hispanic or Latino	1
3/9/2021	Shannon	Hispanic or Latino	2
2/25/2021	Shannon	Hispanic or Latino	5
2/12/2021	Shannon	Hispanic or Latino	2
2/10/2021	Shannon	Hispanic or Latino	2
2/5/2021	Shannon	Hispanic or Latino	3
1/29/2021	Shannon	Hispanic or Latino	4
1/19/2021	Shannon	Hispanic or Latino	3
1/18/2021	Shannon	Hispanic or Latino	1
8/26/2021	Shelby	Unknown	4
8/23/2021	Shelby	Unknown	1
8/19/2021	Shelby	Unknown	2
8/17/2021	Shelby	Unknown	1
8/16/2021	Shelby	Unknown	1
8/14/2021	Shelby	Unknown	1
8/12/2021	Shelby	Unknown	10
8/7/2021	Shelby	Unknown	1
8/5/2021	Shelby	Unknown	2
8/3/2021	Shelby	Unknown	1
7/29/2021	Shelby	Unknown	2
7/27/2021	Shelby	Unknown	3
7/26/2021	Shelby	Unknown	6
7/23/2021	Shelby	Unknown	1
7/22/2021	Shelby	Unknown	1
7/21/2021	Shelby	Unknown	12
7/20/2021	Shelby	Unknown	1
7/14/2021	Shelby	Unknown	2
7/12/2021	Shelby	Unknown	9
7/9/2021	Shelby	Unknown	1
7/8/2021	Shelby	Unknown	1
7/7/2021	Shelby	Unknown	1
6/30/2021	Shelby	Unknown	6
6/23/2021	Shelby	Unknown	1
6/18/2021	Shelby	Unknown	1
6/15/2021	Shelby	Unknown	1
6/11/2021	Shelby	Unknown	1
6/2/2021	Shelby	Unknown	1
5/18/2021	Shelby	Unknown	3
5/14/2021	Shelby	Unknown	1
5/11/2021	Shelby	Unknown	1
5/5/2021	Shelby	Unknown	1
5/4/2021	Shelby	Unknown	3
4/27/2021	Shelby	Unknown	2
4/23/2021	Shelby	Unknown	1
4/20/2021	Shelby	Unknown	2
4/15/2021	Shelby	Unknown	1
4/14/2021	Shelby	Unknown	17
4/9/2021	Shelby	Unknown	7
4/8/2021	Shelby	Unknown	16
4/7/2021	Shelby	Unknown	4
4/6/2021	Shelby	Unknown	2
4/1/2021	Shelby	Unknown	2
3/29/2021	Shelby	Unknown	2
3/26/2021	Shelby	Unknown	2
3/20/2021	Shelby	Unknown	7
3/19/2021	Shelby	Unknown	3
3/18/2021	Shelby	Unknown	7
3/16/2021	Shelby	Unknown	3
3/13/2021	Shelby	Unknown	7
3/11/2021	Shelby	Unknown	10
3/10/2021	Shelby	Unknown	1
3/9/2021	Shelby	Unknown	15
3/8/2021	Shelby	Unknown	20
3/5/2021	Shelby	Unknown	3
3/4/2021	Shelby	Unknown	5
3/3/2021	Shelby	Unknown	2
3/2/2021	Shelby	Unknown	3
2/25/2021	Shelby	Unknown	6
2/22/2021	Shelby	Unknown	1
2/18/2021	Shelby	Unknown	1
2/12/2021	Shelby	Unknown	43
2/11/2021	Shelby	Unknown	3
2/9/2021	Shelby	Unknown	4
2/4/2021	Shelby	Unknown	1
2/3/2021	Shelby	Unknown	59
2/2/2021	Shelby	Unknown	8
2/1/2021	Shelby	Unknown	5
1/30/2021	Shelby	Unknown	9
1/29/2021	Shelby	Unknown	1
1/28/2021	Shelby	Unknown	91
1/27/2021	Shelby	Unknown	1
1/26/2021	Shelby	Unknown	1
1/25/2021	Shelby	Unknown	1
1/22/2021	Shelby	Unknown	5
1/21/2021	Shelby	Unknown	11
1/20/2021	Shelby	Unknown	22
1/19/2021	Shelby	Unknown	7
1/18/2021	Shelby	Unknown	4
1/15/2021	Shelby	Unknown	1
1/9/2021	Shelby	Unknown	1
1/8/2021	Shelby	Unknown	1
1/6/2021	Shelby	Unknown	3
1/5/2021	Shelby	Unknown	3
1/4/2021	Shelby	Unknown	1
12/28/2020	Shelby	Unknown	4
12/21/2020	Shelby	Unknown	1
8/28/2021	Shelby	Not Hispanic or Latino	1
8/27/2021	Shelby	Not Hispanic or Latino	1
8/26/2021	Shelby	Not Hispanic or Latino	6
8/25/2021	Shelby	Not Hispanic or Latino	2
8/24/2021	Shelby	Not Hispanic or Latino	3
8/23/2021	Shelby	Not Hispanic or Latino	1
8/21/2021	Shelby	Not Hispanic or Latino	1
8/20/2021	Shelby	Not Hispanic or Latino	2
8/19/2021	Shelby	Not Hispanic or Latino	11
8/18/2021	Shelby	Not Hispanic or Latino	3
8/17/2021	Shelby	Not Hispanic or Latino	9
8/16/2021	Shelby	Not Hispanic or Latino	2
8/15/2021	Shelby	Not Hispanic or Latino	1
8/14/2021	Shelby	Not Hispanic or Latino	1
8/13/2021	Shelby	Not Hispanic or Latino	6
8/12/2021	Shelby	Not Hispanic or Latino	23
8/11/2021	Shelby	Not Hispanic or Latino	2
8/10/2021	Shelby	Not Hispanic or Latino	4
8/9/2021	Shelby	Not Hispanic or Latino	7
8/7/2021	Shelby	Not Hispanic or Latino	1
8/6/2021	Shelby	Not Hispanic or Latino	1
8/5/2021	Shelby	Not Hispanic or Latino	12
8/4/2021	Shelby	Not Hispanic or Latino	9
8/3/2021	Shelby	Not Hispanic or Latino	6
8/2/2021	Shelby	Not Hispanic or Latino	4
8/1/2021	Shelby	Not Hispanic or Latino	1
7/31/2021	Shelby	Not Hispanic or Latino	3
7/30/2021	Shelby	Not Hispanic or Latino	11
7/29/2021	Shelby	Not Hispanic or Latino	7
7/28/2021	Shelby	Not Hispanic or Latino	9
7/27/2021	Shelby	Not Hispanic or Latino	4
7/26/2021	Shelby	Not Hispanic or Latino	9
7/25/2021	Shelby	Not Hispanic or Latino	1
7/24/2021	Shelby	Not Hispanic or Latino	4
7/23/2021	Shelby	Not Hispanic or Latino	7
7/22/2021	Shelby	Not Hispanic or Latino	15
7/21/2021	Shelby	Not Hispanic or Latino	21
7/20/2021	Shelby	Not Hispanic or Latino	11
7/19/2021	Shelby	Not Hispanic or Latino	1
7/17/2021	Shelby	Not Hispanic or Latino	3
7/16/2021	Shelby	Not Hispanic or Latino	8
7/15/2021	Shelby	Not Hispanic or Latino	6
7/14/2021	Shelby	Not Hispanic or Latino	4
7/13/2021	Shelby	Not Hispanic or Latino	4
7/12/2021	Shelby	Not Hispanic or Latino	10
7/11/2021	Shelby	Not Hispanic or Latino	1
7/10/2021	Shelby	Not Hispanic or Latino	1
7/9/2021	Shelby	Not Hispanic or Latino	6
7/8/2021	Shelby	Not Hispanic or Latino	4
7/7/2021	Shelby	Not Hispanic or Latino	2
7/6/2021	Shelby	Not Hispanic or Latino	8
7/5/2021	Shelby	Not Hispanic or Latino	1
7/2/2021	Shelby	Not Hispanic or Latino	3
7/1/2021	Shelby	Not Hispanic or Latino	3
6/30/2021	Shelby	Not Hispanic or Latino	14
6/29/2021	Shelby	Not Hispanic or Latino	2
6/28/2021	Shelby	Not Hispanic or Latino	6
6/26/2021	Shelby	Not Hispanic or Latino	1
6/25/2021	Shelby	Not Hispanic or Latino	4
6/24/2021	Shelby	Not Hispanic or Latino	5
6/23/2021	Shelby	Not Hispanic or Latino	4
6/22/2021	Shelby	Not Hispanic or Latino	2
6/19/2021	Shelby	Not Hispanic or Latino	3
6/17/2021	Shelby	Not Hispanic or Latino	1
6/16/2021	Shelby	Not Hispanic or Latino	3
6/15/2021	Shelby	Not Hispanic or Latino	1
6/14/2021	Shelby	Not Hispanic or Latino	1
6/12/2021	Shelby	Not Hispanic or Latino	2
6/11/2021	Shelby	Not Hispanic or Latino	4
6/10/2021	Shelby	Not Hispanic or Latino	1
6/8/2021	Shelby	Not Hispanic or Latino	10
6/7/2021	Shelby	Not Hispanic or Latino	1
6/4/2021	Shelby	Not Hispanic or Latino	3
6/3/2021	Shelby	Not Hispanic or Latino	2
6/2/2021	Shelby	Not Hispanic or Latino	3
6/1/2021	Shelby	Not Hispanic or Latino	4
5/29/2021	Shelby	Not Hispanic or Latino	2
5/28/2021	Shelby	Not Hispanic or Latino	2
5/27/2021	Shelby	Not Hispanic or Latino	1
5/26/2021	Shelby	Not Hispanic or Latino	3
5/25/2021	Shelby	Not Hispanic or Latino	2
5/24/2021	Shelby	Not Hispanic or Latino	3
5/23/2021	Shelby	Not Hispanic or Latino	1
5/22/2021	Shelby	Not Hispanic or Latino	3
5/21/2021	Shelby	Not Hispanic or Latino	2
5/20/2021	Shelby	Not Hispanic or Latino	16
5/19/2021	Shelby	Not Hispanic or Latino	3
5/18/2021	Shelby	Not Hispanic or Latino	5
5/17/2021	Shelby	Not Hispanic or Latino	2
5/16/2021	Shelby	Not Hispanic or Latino	4
5/14/2021	Shelby	Not Hispanic or Latino	5
5/12/2021	Shelby	Not Hispanic or Latino	1
5/11/2021	Shelby	Not Hispanic or Latino	8
5/9/2021	Shelby	Not Hispanic or Latino	1
5/7/2021	Shelby	Not Hispanic or Latino	2
5/6/2021	Shelby	Not Hispanic or Latino	8
5/5/2021	Shelby	Not Hispanic or Latino	14
5/4/2021	Shelby	Not Hispanic or Latino	3
4/30/2021	Shelby	Not Hispanic or Latino	1
4/29/2021	Shelby	Not Hispanic or Latino	3
4/28/2021	Shelby	Not Hispanic or Latino	5
4/27/2021	Shelby	Not Hispanic or Latino	6
4/26/2021	Shelby	Not Hispanic or Latino	3
4/23/2021	Shelby	Not Hispanic or Latino	2
4/22/2021	Shelby	Not Hispanic or Latino	1
4/21/2021	Shelby	Not Hispanic or Latino	7
4/20/2021	Shelby	Not Hispanic or Latino	3
4/19/2021	Shelby	Not Hispanic or Latino	2
4/17/2021	Shelby	Not Hispanic or Latino	1
4/16/2021	Shelby	Not Hispanic or Latino	4
4/15/2021	Shelby	Not Hispanic or Latino	6
4/14/2021	Shelby	Not Hispanic or Latino	30
4/13/2021	Shelby	Not Hispanic or Latino	9
4/12/2021	Shelby	Not Hispanic or Latino	1
4/11/2021	Shelby	Not Hispanic or Latino	1
4/10/2021	Shelby	Not Hispanic or Latino	1
4/9/2021	Shelby	Not Hispanic or Latino	21
4/8/2021	Shelby	Not Hispanic or Latino	19
4/7/2021	Shelby	Not Hispanic or Latino	15
4/6/2021	Shelby	Not Hispanic or Latino	6
4/5/2021	Shelby	Not Hispanic or Latino	6
4/3/2021	Shelby	Not Hispanic or Latino	8
4/2/2021	Shelby	Not Hispanic or Latino	2
4/1/2021	Shelby	Not Hispanic or Latino	23
3/31/2021	Shelby	Not Hispanic or Latino	8
3/30/2021	Shelby	Not Hispanic or Latino	3
3/29/2021	Shelby	Not Hispanic or Latino	3
3/27/2021	Shelby	Not Hispanic or Latino	19
3/26/2021	Shelby	Not Hispanic or Latino	15
3/25/2021	Shelby	Not Hispanic or Latino	10
3/24/2021	Shelby	Not Hispanic or Latino	14
3/23/2021	Shelby	Not Hispanic or Latino	6
3/22/2021	Shelby	Not Hispanic or Latino	7
3/21/2021	Shelby	Not Hispanic or Latino	1
3/20/2021	Shelby	Not Hispanic or Latino	8
3/19/2021	Shelby	Not Hispanic or Latino	9
3/18/2021	Shelby	Not Hispanic or Latino	29
3/17/2021	Shelby	Not Hispanic or Latino	11
3/16/2021	Shelby	Not Hispanic or Latino	19
3/15/2021	Shelby	Not Hispanic or Latino	1
3/13/2021	Shelby	Not Hispanic or Latino	6
3/11/2021	Shelby	Not Hispanic or Latino	16
3/10/2021	Shelby	Not Hispanic or Latino	5
3/9/2021	Shelby	Not Hispanic or Latino	27
3/8/2021	Shelby	Not Hispanic or Latino	23
3/6/2021	Shelby	Not Hispanic or Latino	1
3/5/2021	Shelby	Not Hispanic or Latino	13
3/4/2021	Shelby	Not Hispanic or Latino	8
3/3/2021	Shelby	Not Hispanic or Latino	7
3/2/2021	Shelby	Not Hispanic or Latino	15
3/1/2021	Shelby	Not Hispanic or Latino	3
2/27/2021	Shelby	Not Hispanic or Latino	1
2/26/2021	Shelby	Not Hispanic or Latino	9
2/25/2021	Shelby	Not Hispanic or Latino	18
2/24/2021	Shelby	Not Hispanic or Latino	6
2/23/2021	Shelby	Not Hispanic or Latino	2
2/22/2021	Shelby	Not Hispanic or Latino	3
2/19/2021	Shelby	Not Hispanic or Latino	2
2/18/2021	Shelby	Not Hispanic or Latino	1
2/17/2021	Shelby	Not Hispanic or Latino	3
2/16/2021	Shelby	Not Hispanic or Latino	4
2/15/2021	Shelby	Not Hispanic or Latino	9
2/12/2021	Shelby	Not Hispanic or Latino	92
2/11/2021	Shelby	Not Hispanic or Latino	2
2/9/2021	Shelby	Not Hispanic or Latino	7
2/6/2021	Shelby	Not Hispanic or Latino	2
2/5/2021	Shelby	Not Hispanic or Latino	11
2/4/2021	Shelby	Not Hispanic or Latino	19
2/3/2021	Shelby	Not Hispanic or Latino	95
2/2/2021	Shelby	Not Hispanic or Latino	9
2/1/2021	Shelby	Not Hispanic or Latino	10
1/30/2021	Shelby	Not Hispanic or Latino	17
1/29/2021	Shelby	Not Hispanic or Latino	8
1/28/2021	Shelby	Not Hispanic or Latino	193
1/27/2021	Shelby	Not Hispanic or Latino	1
1/26/2021	Shelby	Not Hispanic or Latino	2
1/25/2021	Shelby	Not Hispanic or Latino	3
1/24/2021	Shelby	Not Hispanic or Latino	1
1/22/2021	Shelby	Not Hispanic or Latino	40
1/21/2021	Shelby	Not Hispanic or Latino	98
1/20/2021	Shelby	Not Hispanic or Latino	101
1/19/2021	Shelby	Not Hispanic or Latino	20
1/18/2021	Shelby	Not Hispanic or Latino	32
1/17/2021	Shelby	Not Hispanic or Latino	1
1/15/2021	Shelby	Not Hispanic or Latino	3
1/14/2021	Shelby	Not Hispanic or Latino	2
1/13/2021	Shelby	Not Hispanic or Latino	7
1/12/2021	Shelby	Not Hispanic or Latino	4
1/11/2021	Shelby	Not Hispanic or Latino	1
1/9/2021	Shelby	Not Hispanic or Latino	4
1/8/2021	Shelby	Not Hispanic or Latino	4
1/7/2021	Shelby	Not Hispanic or Latino	3
1/6/2021	Shelby	Not Hispanic or Latino	82
1/5/2021	Shelby	Not Hispanic or Latino	7
1/4/2021	Shelby	Not Hispanic or Latino	4
1/1/2021	Shelby	Not Hispanic or Latino	1
12/31/2020	Shelby	Not Hispanic or Latino	1
12/30/2020	Shelby	Not Hispanic or Latino	8
12/29/2020	Shelby	Not Hispanic or Latino	9
12/28/2020	Shelby	Not Hispanic or Latino	13
12/26/2020	Shelby	Not Hispanic or Latino	1
12/23/2020	Shelby	Not Hispanic or Latino	4
12/22/2020	Shelby	Not Hispanic or Latino	5
12/21/2020	Shelby	Not Hispanic or Latino	1
12/19/2020	Shelby	Not Hispanic or Latino	1
12/17/2020	Shelby	Not Hispanic or Latino	1
12/16/2020	Shelby	Not Hispanic or Latino	1
8/17/2021	Shelby	Hispanic or Latino	1
8/12/2021	Shelby	Hispanic or Latino	1
8/10/2021	Shelby	Hispanic or Latino	1
8/9/2021	Shelby	Hispanic or Latino	1
7/28/2021	Shelby	Hispanic or Latino	1
7/26/2021	Shelby	Hispanic or Latino	1
7/21/2021	Shelby	Hispanic or Latino	2
6/23/2021	Shelby	Hispanic or Latino	1
6/8/2021	Shelby	Hispanic or Latino	3
6/3/2021	Shelby	Hispanic or Latino	1
5/25/2021	Shelby	Hispanic or Latino	1
4/27/2021	Shelby	Hispanic or Latino	1
4/23/2021	Shelby	Hispanic or Latino	1
4/21/2021	Shelby	Hispanic or Latino	1
4/8/2021	Shelby	Hispanic or Latino	1
4/2/2021	Shelby	Hispanic or Latino	1
4/1/2021	Shelby	Hispanic or Latino	1
3/25/2021	Shelby	Hispanic or Latino	1
3/19/2021	Shelby	Hispanic or Latino	1
3/18/2021	Shelby	Hispanic or Latino	1
3/16/2021	Shelby	Hispanic or Latino	1
3/14/2021	Shelby	Hispanic or Latino	2
3/11/2021	Shelby	Hispanic or Latino	1
3/10/2021	Shelby	Hispanic or Latino	2
