report_date,zip,cases
2020-11-03,62326,43
2020-11-03,62330,36
2020-11-03,62338,38
2020-11-03,62339,46
2020-11-03,62340,29
2020-11-03,62341,63
2020-11-03,62343,18
2020-11-03,62345,8
2020-11-03,62347,47
2020-11-03,62349,22
2020-11-03,62351,56
2020-11-03,62353,98
2020-11-03,62354,28
2020-11-03,62355,8
2020-11-03,62356,14
2020-11-03,62357,7
2020-11-03,62358,13
2020-11-03,62359,7
2020-11-03,62360,36
2020-11-03,62361,7
2020-11-03,62363,219
2020-11-03,62365,13
2020-11-03,62366,37
2020-11-03,62367,14
2020-11-03,62370,7
2020-11-03,62373,7
2020-11-03,62374,6
2020-11-03,62375,9
2020-11-03,62376,46
2020-11-03,62378,8
2020-11-03,62379,52
2020-11-03,62380,8
2020-11-03,62401,771
2020-11-03,62410,12
2020-11-03,62411,141
2020-11-03,62413,8
2020-11-03,62414,66
2020-11-03,62417,121
2020-11-03,62418,86
2020-11-03,62419,6
2020-11-03,62420,161
2020-11-03,62421,9
2020-11-03,62422,29
2020-11-03,62423,11
2020-11-03,62424,104
2020-11-03,62425,15
2020-11-03,62426,14
2020-11-03,62427,35
2020-11-03,62428,74
2020-11-03,62431,24
2020-11-03,62432,12
2020-11-03,62433,9
2020-11-03,62434,9
2020-11-03,62436,13
2020-11-03,62438,9
2020-11-03,62439,189
2020-11-03,62440,34
2020-11-03,62441,112
2020-11-03,62442,38
2020-11-03,62443,43
2020-11-03,62444,15
2020-11-03,62445,31
2020-11-03,62446,15
2020-11-03,62447,134
2020-11-03,62448,211
2020-11-03,62449,66
2020-11-03,62450,290
2020-11-03,62451,26
2020-11-03,62452,15
2020-11-03,62454,539
2020-11-03,62458,113
2020-11-03,62460,20
2020-11-03,62461,27
2020-11-03,62462,42
2020-11-03,62463,46
2020-11-03,62465,38
2020-11-03,62466,48
2020-11-03,62467,196
2020-11-03,62468,71
2020-11-03,62469,18
2020-11-03,62471,329
2020-11-03,62473,50
2020-11-03,62474,16
2020-11-03,62476,25
2020-11-03,62478,7
2020-11-03,62479,30
2020-11-03,62480,14
2020-11-03,62501,68
2020-11-03,62510,39
2020-11-03,62512,13
2020-11-03,62513,30
2020-11-03,62514,9
2020-11-03,62515,21
2020-11-03,62518,9
2020-11-03,62520,14
2020-11-03,62521,1450
2020-11-03,62522,433
2020-11-03,62523,9
2020-11-03,62525,6
2020-11-03,62526,1191
2020-11-03,62530,26
2020-11-03,62531,20
2020-11-03,62533,20
2020-11-03,62534,33
2020-11-03,62535,138
2020-11-03,62536,17
2020-11-03,62538,13
2020-11-03,62539,32
2020-11-03,62540,31
2020-11-03,62543,14
2020-11-03,62544,45
2020-11-03,62545,19
2020-11-03,62546,37
2020-11-03,62547,11
2020-11-03,62548,39
2020-11-03,62549,281
2020-11-03,62550,121
2020-11-03,62551,26
2020-11-03,62553,13
2020-11-03,62554,45
2020-11-03,62555,10
2020-11-03,62556,8
2020-11-03,62557,181
2020-11-03,62558,75
2020-11-03,62560,72
2020-11-03,62561,123
2020-11-03,62563,162
2020-11-03,62565,298
2020-11-03,62567,17
2020-11-03,62568,563
2020-11-03,62570,6
2020-11-03,62571,32
2020-11-03,62573,42
2020-11-03,62601,9
2020-11-03,62610,7
2020-11-03,62611,15
2020-11-03,62612,27
2020-11-03,62613,49
2020-11-03,62615,128
2020-11-03,62617,18
2020-11-03,62618,309
2020-11-03,62621,23
2020-11-03,62624,7
2020-11-03,62625,29
2020-11-03,62626,155
2020-11-03,62627,39
2020-11-03,62628,13
2020-11-03,62629,334
2020-11-03,62630,9
2020-11-03,62633,25
2020-11-03,62634,9
2020-11-03,62635,22
2020-11-03,62638,20
2020-11-03,62640,41
2020-11-03,62642,23
2020-11-03,62643,12
2020-11-03,62644,128
2020-11-03,62650,917
2020-11-03,62655,14
2020-11-03,62656,527
2020-11-03,62661,14
2020-11-03,62664,126
2020-11-03,62665,15
2020-11-03,62666,12
2020-11-03,62668,21
2020-11-03,62670,69
2020-11-03,62671,12
2020-11-03,62673,7
2020-11-03,62674,17
2020-11-03,62675,106
2020-11-03,62677,51
2020-11-03,62681,81
2020-11-03,62682,17
2020-11-03,62684,208
2020-11-03,62685,33
2020-11-03,62688,11
2020-11-03,62689,13
2020-11-03,62690,60
2020-11-03,62691,96
2020-11-03,62692,27
2020-11-03,62693,29
2020-11-03,62694,80
2020-11-03,62695,22
2020-11-03,62701,25
2020-11-03,62702,775
2020-11-03,62703,744
2020-11-03,62704,881
2020-11-03,62707,245
2020-11-03,62708,8
2020-11-03,62711,485
2020-11-03,62712,293
2020-11-03,62801,717
2020-11-03,62803,16
2020-11-03,62806,66
2020-11-03,62807,21
2020-11-03,62808,22
2020-11-03,62810,31
2020-11-03,62812,337
2020-11-03,62814,40
2020-11-03,62816,18
2020-11-03,62817,7
2020-11-03,62819,9
2020-11-03,62821,182
2020-11-03,62822,54
2020-11-03,62823,42
2020-11-03,62824,29
2020-11-03,62827,20
2020-11-03,62828,38
2020-11-03,62830,27
2020-11-03,62832,212
2020-11-03,62833,6
2020-11-03,62835,20
2020-11-03,62836,18
2020-11-03,62837,342
2020-11-03,62838,66
2020-11-03,62839,190
2020-11-03,62841,9
2020-11-03,62842,22
2020-11-03,62844,47
2020-11-03,62846,34
2020-11-03,62848,23
2020-11-03,62849,51
2020-11-03,62851,14
2020-11-03,62853,28
2020-11-03,62854,58
2020-11-03,62858,94
2020-11-03,62859,96
2020-11-03,62860,19
2020-11-03,62863,235
2020-11-03,62864,726
2020-11-03,62865,77
2020-11-03,62867,7
2020-11-03,62868,26
2020-11-03,62869,48
2020-11-03,62870,136
2020-11-03,62871,12
2020-11-03,62872,35
2020-11-03,62874,16
2020-11-03,62875,69
2020-11-03,62877,9
2020-11-03,62878,8
2020-11-03,62880,24
2020-11-03,62881,301
2020-11-03,62882,94
2020-11-03,62883,11
2020-11-03,62884,70
2020-11-03,62885,19
2020-11-03,62886,10
2020-11-03,62888,48
2020-11-03,62889,11
2020-11-03,62890,70
2020-11-03,62891,18
2020-11-03,62892,12
2020-11-03,62893,26
2020-11-03,62894,29
2020-11-03,62895,71
2020-11-03,62896,376
2020-11-03,62897,16
2020-11-03,62898,55
2020-11-03,62899,29
2020-11-03,62901,882
2020-11-03,62902,90
2020-11-03,62903,65
2020-11-03,62905,23
2020-11-03,62906,467
2020-11-03,62907,74
2020-11-03,62908,18
2020-11-03,62910,32
2020-11-03,62912,40
2020-11-03,62914,69
2020-11-03,62915,24
2020-11-03,62916,28
2020-11-03,62917,83
2020-11-03,62918,364
2020-11-03,62919,20
2020-11-03,62920,133
2020-11-03,62921,6
2020-11-03,62922,80
2020-11-03,62923,16
2020-11-03,62924,75
2020-11-03,62926,65
2020-11-03,62930,143
2020-11-03,62931,23
2020-11-03,62932,21
2020-11-03,62933,51
2020-11-03,62934,33
2020-11-03,62935,61
2020-11-03,62938,32
2020-11-03,62939,101
2020-11-03,62940,12
2020-11-03,62941,14
2020-11-03,62942,9
2020-11-03,62943,12
2020-11-03,62946,355
2020-11-03,62948,487
2020-11-03,62949,11
2020-11-03,62950,10
2020-11-03,62951,145
2020-11-03,62952,109
2020-11-03,62954,9
2020-11-03,62956,20
2020-11-03,62957,16
2020-11-03,62958,31
2020-11-03,62959,819
2020-11-03,62960,131
2020-11-03,62963,14
2020-11-03,62964,45
2020-11-03,62966,444
2020-11-03,62967,11
2020-11-03,62969,10
2020-11-03,62970,17
2020-11-03,62972,35
2020-11-03,62974,42
2020-11-03,62976,12
2020-11-03,62977,21
2020-11-03,62979,17
2020-11-03,62982,16
2020-11-03,62983,41
2020-11-03,62984,48
2020-11-03,62985,25
2020-11-03,62987,22
2020-11-03,62988,32
2020-11-03,62990,27
2020-11-03,62992,123
2020-11-03,62994,15
2020-11-03,62995,192
2020-11-03,62996,16
2020-11-03,62997,21
2020-11-03,62998,6
2020-11-03,62999,30
2020-11-04,60002,451
2020-11-04,60004,1096
2020-11-04,60005,735
2020-11-04,60007,943
2020-11-04,60008,901
2020-11-04,60009,7
2020-11-04,60010,871
2020-11-04,60012,231
2020-11-04,60013,487
2020-11-04,60014,1175
2020-11-04,60015,633
2020-11-04,60016,2199
2020-11-04,60018,1306
2020-11-04,60020,235
2020-11-04,60021,83
2020-11-04,60022,121
2020-11-04,60025,1061
2020-11-04,60026,378
2020-11-04,60029,26
2020-11-04,60030,735
2020-11-04,60031,1044
2020-11-04,60033,624
2020-11-04,60034,39
2020-11-04,60035,645
2020-11-04,60040,318
2020-11-04,60041,217
2020-11-04,60042,171
2020-11-04,60043,59
2020-11-04,60044,252
2020-11-04,60045,347
2020-11-04,60046,847
2020-11-04,60047,1068
2020-11-04,60048,553
2020-11-04,60050,711
2020-11-04,60051,487
2020-11-04,60053,723
2020-11-04,60056,1547
2020-11-04,60060,1088
2020-11-04,60061,528
2020-11-04,60062,939
2020-11-04,60064,1530
2020-11-04,60067,1085
2020-11-04,60068,960
2020-11-04,60069,214
2020-11-04,60070,561
2020-11-04,60071,90
2020-11-04,60072,13
2020-11-04,60073,2646
2020-11-04,60074,1234
2020-11-04,60076,1095
2020-11-04,60077,843
2020-11-04,60079,17
2020-11-04,60081,212
2020-11-04,60083,304
2020-11-04,60084,386
2020-11-04,60085,4414
2020-11-04,60087,1492
2020-11-04,60088,595
2020-11-04,60089,801
2020-11-04,60090,1532
2020-11-04,60091,485
2020-11-04,60093,445
2020-11-04,60096,177
2020-11-04,60097,238
2020-11-04,60098,1050
2020-11-04,60099,1376
2020-11-04,60101,1896
2020-11-04,60102,864
2020-11-04,60103,1259
2020-11-04,60104,848
2020-11-04,60106,1016
2020-11-04,60107,1638
2020-11-04,60108,860
2020-11-04,60109,24
2020-11-04,60110,1711
2020-11-04,60111,7
2020-11-04,60112,146
2020-11-04,60113,10
2020-11-04,60115,1439
2020-11-04,60118,403
2020-11-04,60119,251
2020-11-04,60120,2655
2020-11-04,60121,9
2020-11-04,60123,2029
2020-11-04,60124,661
2020-11-04,60126,1371
2020-11-04,60129,9
2020-11-04,60130,416
2020-11-04,60131,893
2020-11-04,60133,1754
2020-11-04,60134,804
2020-11-04,60135,211
2020-11-04,60136,255
2020-11-04,60137,984
2020-11-04,60139,1432
2020-11-04,60140,505
2020-11-04,60141,36
2020-11-04,60142,677
2020-11-04,60143,463
2020-11-04,60145,62
2020-11-04,60146,89
2020-11-04,60148,1321
2020-11-04,60150,33
2020-11-04,60151,87
2020-11-04,60152,314
2020-11-04,60153,971
2020-11-04,60154,544
2020-11-04,60155,341
2020-11-04,60156,748
2020-11-04,60157,65
2020-11-04,60159,8
2020-11-04,60160,1531
2020-11-04,60161,7
2020-11-04,60162,345
2020-11-04,60163,258
2020-11-04,60164,1166
2020-11-04,60165,309
2020-11-04,60168,8
2020-11-04,60169,996
2020-11-04,60171,372
2020-11-04,60172,777
2020-11-04,60173,318
2020-11-04,60174,951
2020-11-04,60175,801
2020-11-04,60176,527
2020-11-04,60177,942
2020-11-04,60178,513
2020-11-04,60180,26
2020-11-04,60181,916
2020-11-04,60184,87
2020-11-04,60185,1671
2020-11-04,60187,592
2020-11-04,60188,1414
2020-11-04,60189,644
2020-11-04,60190,285
2020-11-04,60191,576
2020-11-04,60192,300
2020-11-04,60193,955
2020-11-04,60194,469
2020-11-04,60195,84
2020-11-04,60201,789
2020-11-04,60202,769
2020-11-04,60203,93
2020-11-04,60204,8
2020-11-04,60208,8
2020-11-04,60301,81
2020-11-04,60302,683
2020-11-04,60303,7
2020-11-04,60304,301
2020-11-04,60305,245
2020-11-04,60401,257
2020-11-04,60402,3596
2020-11-04,60403,605
2020-11-04,60404,486
2020-11-04,60406,1255
2020-11-04,60407,31
2020-11-04,60408,160
2020-11-04,60409,1432
2020-11-04,60410,338
2020-11-04,60411,2267
2020-11-04,60415,536
2020-11-04,60416,232
2020-11-04,60417,516
2020-11-04,60418,342
2020-11-04,60419,833
2020-11-04,60420,98
2020-11-04,60421,58
2020-11-04,60422,282
2020-11-04,60423,1042
2020-11-04,60424,44
2020-11-04,60425,373
2020-11-04,60426,1033
2020-11-04,60428,463
2020-11-04,60429,525
2020-11-04,60430,600
2020-11-04,60431,838
2020-11-04,60432,967
2020-11-04,60433,744
2020-11-04,60434,313
2020-11-04,60435,1873
2020-11-04,60436,728
2020-11-04,60438,1196
2020-11-04,60439,703
2020-11-04,60440,1931
2020-11-04,60441,959
2020-11-04,60442,264
2020-11-04,60443,894
2020-11-04,60444,26
2020-11-04,60445,655
2020-11-04,60446,1465
2020-11-04,60447,303
2020-11-04,60448,606
2020-11-04,60449,252
2020-11-04,60450,536
2020-11-04,60451,879
2020-11-04,60452,902
2020-11-04,60453,2306
2020-11-04,60454,9
2020-11-04,60455,825
2020-11-04,60456,130
2020-11-04,60457,472
2020-11-04,60458,506
2020-11-04,60459,1317
2020-11-04,60460,23
2020-11-04,60461,143
2020-11-04,60462,1388
2020-11-04,60463,591
2020-11-04,60464,290
2020-11-04,60465,754
2020-11-04,60466,913
2020-11-04,60467,816
2020-11-04,60468,166
2020-11-04,60469,302
2020-11-04,60470,11
2020-11-04,60471,467
2020-11-04,60472,147
2020-11-04,60473,959
2020-11-04,60474,16
2020-11-04,60475,303
2020-11-04,60476,105
2020-11-04,60477,1121
2020-11-04,60478,655
2020-11-04,60479,7
2020-11-04,60480,166
2020-11-04,60481,298
2020-11-04,60482,315
2020-11-04,60484,254
2020-11-04,60487,796
2020-11-04,60490,503
2020-11-04,60491,725
2020-11-04,60501,665
2020-11-04,60502,489
2020-11-04,60503,320
2020-11-04,60504,1060
2020-11-04,60505,3554
2020-11-04,60506,2416
2020-11-04,60507,13
2020-11-04,60510,703
2020-11-04,60511,22
2020-11-04,60512,23
2020-11-04,60513,568
2020-11-04,60514,252
2020-11-04,60515,548
2020-11-04,60516,571
2020-11-04,60517,851
2020-11-04,60518,45
2020-11-04,60520,55
2020-11-04,60521,515
2020-11-04,60523,293
2020-11-04,60525,1003
2020-11-04,60526,318
2020-11-04,60527,895
2020-11-04,60530,9
2020-11-04,60531,37
2020-11-04,60532,517
2020-11-04,60534,479
2020-11-04,60537,15
2020-11-04,60538,944
2020-11-04,60539,20
2020-11-04,60540,708
2020-11-04,60541,48
2020-11-04,60542,560
2020-11-04,60543,942
2020-11-04,60544,789
2020-11-04,60545,452
2020-11-04,60546,481
2020-11-04,60548,396
2020-11-04,60549,9
2020-11-04,60550,24
2020-11-04,60551,101
2020-11-04,60552,74
2020-11-04,60553,15
2020-11-04,60554,269
2020-11-04,60555,406
2020-11-04,60556,26
2020-11-04,60558,350
2020-11-04,60559,763
2020-11-04,60560,616
2020-11-04,60561,492
2020-11-04,60563,824
2020-11-04,60564,848
2020-11-04,60565,706
2020-11-04,60567,6
2020-11-04,60585,577
2020-11-04,60586,1501
2020-11-04,60598,7
2020-11-04,60601,327
2020-11-04,60602,36
2020-11-04,60603,18
2020-11-04,60604,44
2020-11-04,60605,629
2020-11-04,60606,108
2020-11-04,60607,1062
2020-11-04,60608,3496
2020-11-04,60609,3275
2020-11-04,60610,1093
2020-11-04,60611,760
2020-11-04,60612,1292
2020-11-04,60613,1274
2020-11-04,60614,1813
2020-11-04,60615,842
2020-11-04,60616,1247
2020-11-04,60617,3043
2020-11-04,60618,3142
2020-11-04,60619,1791
2020-11-04,60620,2167
2020-11-04,60621,932
2020-11-04,60622,1762
2020-11-04,60623,5547
2020-11-04,60624,1468
2020-11-04,60625,2903
2020-11-04,60626,1781
2020-11-04,60628,2178
2020-11-04,60629,7377
2020-11-04,60630,1970
2020-11-04,60631,995
2020-11-04,60632,6201
2020-11-04,60633,805
2020-11-04,60634,3681
2020-11-04,60636,1363
2020-11-04,60637,1206
2020-11-04,60638,3145
2020-11-04,60639,6217
2020-11-04,60640,1692
2020-11-04,60641,3500
2020-11-04,60642,642
2020-11-04,60643,1706
2020-11-04,60644,1926
2020-11-04,60645,1856
2020-11-04,60646,853
2020-11-04,60647,3249
2020-11-04,60649,1414
2020-11-04,60650,13
2020-11-04,60651,3222
2020-11-04,60652,2295
2020-11-04,60653,1006
2020-11-04,60654,625
2020-11-04,60655,1114
2020-11-04,60656,999
2020-11-04,60657,1600
2020-11-04,60659,1499
2020-11-04,60660,1024
2020-11-04,60661,275
2020-11-04,60680,20
2020-11-04,60706,1052
2020-11-04,60707,1958
2020-11-04,60712,533
2020-11-04,60714,1489
2020-11-04,60803,821
2020-11-04,60804,6183
2020-11-04,60805,689
2020-11-04,60827,720
2020-11-04,60901,1748
2020-11-04,60910,7
2020-11-04,60911,43
2020-11-04,60912,14
2020-11-04,60913,32
2020-11-04,60914,980
2020-11-04,60915,312
2020-11-04,60917,15
2020-11-04,60918,9
2020-11-04,60919,14
2020-11-04,60921,24
2020-11-04,60922,72
2020-11-04,60924,52
2020-11-04,60927,90
2020-11-04,60928,23
2020-11-04,60929,7
2020-11-04,60930,23
2020-11-04,60931,19
2020-11-04,60935,40
2020-11-04,60936,43
2020-11-04,60938,91
2020-11-04,60940,93
2020-11-04,60941,51
2020-11-04,60942,141
2020-11-04,60944,6
2020-11-04,60946,7
2020-11-04,60948,21
2020-11-04,60949,12
2020-11-04,60950,413
2020-11-04,60951,10
2020-11-04,60952,6
2020-11-04,60953,37
2020-11-04,60954,161
2020-11-04,60955,42
2020-11-04,60957,91
2020-11-04,60958,68
2020-11-04,60959,61
2020-11-04,60960,19
2020-11-04,60961,11
2020-11-04,60962,9
2020-11-04,60963,30
2020-11-04,60964,125
2020-11-04,60966,16
2020-11-04,60970,85
2020-11-04,60973,10
2020-11-04,61001,28
2020-11-04,61006,44
2020-11-04,61007,9
2020-11-04,61008,1617
2020-11-04,61010,264
2020-11-04,61011,88
2020-11-04,61012,69
2020-11-04,61013,23
2020-11-04,61014,20
2020-11-04,61015,18
2020-11-04,61016,223
2020-11-04,61018,27
2020-11-04,61019,67
2020-11-04,61020,90
2020-11-04,61021,651
2020-11-04,61024,45
2020-11-04,61025,101
2020-11-04,61028,32
2020-11-04,61030,51
2020-11-04,61031,21
2020-11-04,61032,968
2020-11-04,61036,169
2020-11-04,61037,7
2020-11-04,61038,35
2020-11-04,61039,26
2020-11-04,61041,33
2020-11-04,61042,20
2020-11-04,61044,9
2020-11-04,61046,80
2020-11-04,61047,32
2020-11-04,61048,109
2020-11-04,61049,6
2020-11-04,61050,8
2020-11-04,61051,40
2020-11-04,61052,23
2020-11-04,61053,95
2020-11-04,61054,70
2020-11-04,61059,12
2020-11-04,61060,33
2020-11-04,61061,127
2020-11-04,61062,79
2020-11-04,61063,116
2020-11-04,61064,73
2020-11-04,61065,379
2020-11-04,61067,16
2020-11-04,61068,676
2020-11-04,61070,29
2020-11-04,61071,476
2020-11-04,61072,444
2020-11-04,61073,767
2020-11-04,61074,156
2020-11-04,61075,23
2020-11-04,61078,18
2020-11-04,61080,414
2020-11-04,61081,720
2020-11-04,61084,76
2020-11-04,61085,142
2020-11-04,61087,60
2020-11-04,61088,206
2020-11-04,61089,15
2020-11-04,61101,791
2020-11-04,61102,862
2020-11-04,61103,978
2020-11-04,61104,828
2020-11-04,61105,7
2020-11-04,61107,1346
2020-11-04,61108,1500
2020-11-04,61109,1190
2020-11-04,61111,939
2020-11-04,61114,652
2020-11-04,61115,902
2020-11-04,61201,1193
2020-11-04,61204,7
2020-11-04,61230,29
2020-11-04,61231,129
2020-11-04,61232,44
2020-11-04,61233,18
2020-11-04,61234,18
2020-11-04,61235,20
2020-11-04,61238,82
2020-11-04,61239,28
2020-11-04,61240,148
2020-11-04,61241,170
2020-11-04,61242,17
2020-11-04,61244,1055
2020-11-04,61250,83
2020-11-04,61251,8
2020-11-04,61252,196
2020-11-04,61254,164
2020-11-04,61256,41
2020-11-04,61257,18
2020-11-04,61259,24
2020-11-04,61260,15
2020-11-04,61261,18
2020-11-04,61262,11
2020-11-04,61263,11
2020-11-04,61264,259
2020-11-04,61265,1466
2020-11-04,61270,271
2020-11-04,61272,39
2020-11-04,61273,64
2020-11-04,61275,95
2020-11-04,61277,117
2020-11-04,61278,6
2020-11-04,61279,26
2020-11-04,61281,66
2020-11-04,61282,288
2020-11-04,61283,19
2020-11-04,61284,75
2020-11-04,61285,167
2020-11-04,61301,300
2020-11-04,61310,106
2020-11-04,61311,7
2020-11-04,61312,19
2020-11-04,61314,12
2020-11-04,61315,12
2020-11-04,61316,10
2020-11-04,61317,12
2020-11-04,61318,12
2020-11-04,61319,26
2020-11-04,61320,11
2020-11-04,61322,127
2020-11-04,61325,34
2020-11-04,61326,56
2020-11-04,61327,22
2020-11-04,61329,37
2020-11-04,61330,37
2020-11-04,61333,17
2020-11-04,61334,14
2020-11-04,61335,13
2020-11-04,61336,10
2020-11-04,61337,15
2020-11-04,61338,7
2020-11-04,61340,6
2020-11-04,61341,213
2020-11-04,61342,394
2020-11-04,61345,14
2020-11-04,61348,122
2020-11-04,61349,25
2020-11-04,61350,560
2020-11-04,61353,23
2020-11-04,61354,330
2020-11-04,61356,334
2020-11-04,61359,9
2020-11-04,61360,61
2020-11-04,61361,34
2020-11-04,61362,217
2020-11-04,61363,8
2020-11-04,61364,564
2020-11-04,61367,35
2020-11-04,61368,38
2020-11-04,61369,23
2020-11-04,61370,21
2020-11-04,61372,6
2020-11-04,61373,54
2020-11-04,61375,15
2020-11-04,61376,49
2020-11-04,61377,25
2020-11-04,61378,9
2020-11-04,61379,46
2020-11-04,61401,1089
2020-11-04,61410,74
2020-11-04,61411,6
2020-11-04,61412,37
2020-11-04,61413,22
2020-11-04,61414,16
2020-11-04,61415,24
2020-11-04,61417,7
2020-11-04,61418,12
2020-11-04,61420,23
2020-11-04,61421,29
2020-11-04,61422,102
2020-11-04,61423,23
2020-11-04,61425,7
2020-11-04,61427,46
2020-11-04,61428,38
2020-11-04,61430,17
2020-11-04,61431,14
2020-11-04,61432,20
2020-11-04,61434,36
2020-11-04,61436,15
2020-11-04,61437,12
2020-11-04,61438,13
2020-11-04,61439,8
2020-11-04,61440,6
2020-11-04,61441,34
2020-11-04,61442,23
2020-11-04,61443,246
2020-11-04,61447,25
2020-11-04,61448,135
2020-11-04,61450,35
2020-11-04,61451,9
2020-11-04,61453,12
2020-11-04,61454,21
2020-11-04,61455,654
2020-11-04,61458,15
2020-11-04,61460,6
2020-11-04,61462,443
2020-11-04,61465,15
2020-11-04,61466,9
2020-11-04,61467,31
2020-11-04,61469,46
2020-11-04,61472,16
2020-11-04,61473,42
2020-11-04,61476,10
2020-11-04,61477,11
2020-11-04,61478,11
2020-11-04,61480,27
2020-11-04,61482,10
2020-11-04,61483,28
2020-11-04,61484,19
2020-11-04,61485,9
2020-11-04,61486,28
2020-11-04,61488,30
2020-11-04,61489,16
2020-11-04,61490,18
2020-11-04,61491,43
2020-11-04,61501,22
2020-11-04,61516,8
2020-11-04,61517,72
2020-11-04,61519,6
2020-11-04,61520,341
2020-11-04,61523,322
2020-11-04,61525,324
2020-11-04,61526,17
2020-11-04,61528,74
2020-11-04,61529,51
2020-11-04,61530,130
2020-11-04,61531,60
2020-11-04,61532,7
2020-11-04,61533,50
2020-11-04,61534,27
2020-11-04,61535,38
2020-11-04,61536,69
2020-11-04,61537,64
2020-11-04,61540,25
2020-11-04,61542,101
2020-11-04,61544,9
2020-11-04,61545,15
2020-11-04,61546,44
2020-11-04,61547,87
2020-11-04,61548,315
2020-11-04,61550,529
2020-11-04,61554,1073
2020-11-04,61559,50
2020-11-04,61560,7
2020-11-04,61561,27
2020-11-04,61563,6
2020-11-04,61564,22
2020-11-04,61565,18
2020-11-04,61567,11
2020-11-04,61568,128
2020-11-04,61569,17
2020-11-04,61570,14
2020-11-04,61571,554
2020-11-04,61572,17
2020-11-04,61602,47
2020-11-04,61603,502
2020-11-04,61604,917
2020-11-04,61605,403
2020-11-04,61606,287
2020-11-04,61607,273
2020-11-04,61610,110
2020-11-04,61611,580
2020-11-04,61614,835
2020-11-04,61615,633
2020-11-04,61616,170
2020-11-04,61625,56
2020-11-04,61701,820
2020-11-04,61704,792
2020-11-04,61705,283
2020-11-04,61723,32
2020-11-04,61724,9
2020-11-04,61725,25
2020-11-04,61726,43
2020-11-04,61727,218
2020-11-04,61728,7
2020-11-04,61729,41
2020-11-04,61732,40
2020-11-04,61733,14
2020-11-04,61734,55
2020-11-04,61735,10
2020-11-04,61736,28
2020-11-04,61737,7
2020-11-04,61738,114
2020-11-04,61739,106
2020-11-04,61740,36
2020-11-04,61741,41
2020-11-04,61742,18
2020-11-04,61743,6
2020-11-04,61744,32
2020-11-04,61745,84
2020-11-04,61747,14
2020-11-04,61748,50
2020-11-04,61749,8
2020-11-04,61752,70
2020-11-04,61753,37
2020-11-04,61754,12
2020-11-04,61755,82
2020-11-04,61756,45
2020-11-04,61759,28
2020-11-04,61760,43
2020-11-04,61761,2226
2020-11-04,61764,288
2020-11-04,61769,6
2020-11-04,61770,14
2020-11-04,61771,14
2020-11-04,61774,18
2020-11-04,61775,7
2020-11-04,61776,18
2020-11-04,61777,27
2020-11-04,61790,41
2020-11-04,61801,660
2020-11-04,61802,489
2020-11-04,61811,8
2020-11-04,61812,8
2020-11-04,61813,27
2020-11-04,61814,28
2020-11-04,61816,18
