report_date,zip,geoid,county,state,cases,new_cases,case_avg,case_rate,case_avg_rate
2020-04-12,63073,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-12,63077,29071,Franklin,Missouri,5,0,NA,0.4497211728728189,NA
2020-04-12,63079,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-12,63080,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-12,63084,29071,Franklin,Missouri,8,1,NA,0.41640641265875494,NA
2020-04-12,63089,29071,Franklin,Missouri,5,0,NA,0.9243852837862822,NA
2020-04-12,63090,29071,Franklin,Missouri,45,0,NA,2.0167615291534084,NA
2020-04-12,63091,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-12,65441,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-13,63013,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-13,63014,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-13,63015,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-13,63037,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-13,63039,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-13,63041,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-13,63055,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-13,63056,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-13,63060,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-13,63061,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-13,63068,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-13,63069,29071,Franklin,Missouri,7,0,NA,0.9900990099009901,NA
2020-04-13,63072,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-13,63073,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-13,63077,29071,Franklin,Missouri,5,0,NA,0.4497211728728189,NA
2020-04-13,63079,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-13,63080,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-13,63084,29071,Franklin,Missouri,9,1,NA,0.4684572142410993,NA
2020-04-13,63089,29071,Franklin,Missouri,5,0,NA,0.9243852837862822,NA
2020-04-13,63090,29071,Franklin,Missouri,46,1,NA,2.061578452023484,NA
2020-04-13,63091,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-13,65441,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-14,63013,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-14,63014,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-14,63015,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-14,63037,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-14,63039,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-14,63041,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-14,63055,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-14,63056,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-14,63060,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-14,63061,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-14,63068,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-14,63069,29071,Franklin,Missouri,7,0,NA,0.9900990099009901,NA
2020-04-14,63072,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-14,63073,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-14,63077,29071,Franklin,Missouri,5,0,NA,0.4497211728728189,NA
2020-04-14,63079,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-14,63080,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-14,63084,29071,Franklin,Missouri,9,0,NA,0.4684572142410993,NA
2020-04-14,63089,29071,Franklin,Missouri,5,0,NA,0.9243852837862822,NA
2020-04-14,63090,29071,Franklin,Missouri,46,0,NA,2.061578452023484,NA
2020-04-14,63091,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-14,65441,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-15,63013,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-15,63014,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-15,63015,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-15,63037,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-15,63039,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-15,63041,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-15,63055,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-15,63056,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-15,63060,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-15,63061,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-15,63068,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-15,63069,29071,Franklin,Missouri,7,0,NA,0.9900990099009901,NA
2020-04-15,63072,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-15,63073,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-15,63077,29071,Franklin,Missouri,5,0,NA,0.4497211728728189,NA
2020-04-15,63079,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-15,63080,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-15,63084,29071,Franklin,Missouri,9,0,0.35714285714285715,0.4684572142410993,0.18589571993694418
2020-04-15,63089,29071,Franklin,Missouri,5,0,NA,0.9243852837862822,NA
2020-04-15,63090,29071,Franklin,Missouri,49,3,3.2142857142857144,2.1960292206337115,1.4405439493952916
2020-04-15,63091,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-15,65441,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-16,63013,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-16,63014,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-16,63015,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-16,63037,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-16,63039,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-16,63041,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-16,63055,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-16,63056,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-16,63060,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-16,63061,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-16,63068,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-16,63069,29071,Franklin,Missouri,7,0,NA,0.9900990099009901,NA
2020-04-16,63072,29071,Franklin,Missouri,NA,NA,NA,NA,NA
